stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,level_id,platform_code
"at:42:2149:3","Zugang","46.56287655","13.96559568","","2","Pat:42:2149","Level 0",""
"at:42:2149:4","B+R","46.56277773","13.96572145","","3","Pat:42:2149","Level 0",""
"at:42:2149:5","Bus","46.56288273","13.96530822","","","Pat:42:2149","Level 0",""
"at:42:3625:0:1","Friesach Bahnhof","46.95331366","14.41068396","","","Pat:42:3625","Level 0","1"
"at:42:3625:0:2","Friesach Bahnhof","46.95358960","14.41041446","","","Pat:42:3625","Level 0","2"
"at:42:3625:0:3","Friesach Bahnhof","46.95362639","14.41047735","","","Pat:42:3625","Level 0","3"
"at:42:3625:1","Bus","46.95306839","14.41054023","","","Pat:42:3625","Level 0",""
"at:42:3625:10","P+R","46.95371223","14.40994734","","3","Pat:42:3625","Level 0",""
"at:42:3625:11","B+R","46.95347922","14.41024378","","3","Pat:42:3625","Level 0",""
"at:42:3625:12","Unterführung","46.95354054","14.41044141","","3","Pat:42:3625","Level -1",""
"at:42:3625:9","Zugang","46.95331366","14.41048633","","2","Pat:42:3625","Level 0",""
"at:42:3626:0:1","Micheldorf-Hirt Bahnhst","46.91402477","14.43165064","","","Pat:42:3626","Level 0","1"
"at:42:3626:0:2","Micheldorf-Hirt Bahnhst","46.91401864","14.43156081","","","Pat:42:3626","Level 0","2"
"at:42:3626:1","Bus","46.91456477","14.43302506","","","Pat:42:3626","Level 0",""
"at:42:3626:10","Zugang Ost","46.91361364","14.43180335","","2","Pat:42:3626","Level -1",""
"at:42:3626:11","B+R 1","46.91358296","14.43146199","","3","Pat:42:3626","Level -1",""
"at:42:3626:12","B+R 2","46.91363818","14.43197403","","3","Pat:42:3626","Level -1",""
"at:42:3626:13","Unterführung","46.91359523","14.43171352","","3","Pat:42:3626","Level -1",""
"at:42:3626:15","Zugang NW","46.91451568","14.43139013","","2","Pat:42:3626","Level 0",""
"at:42:3626:16","Zugang NO","46.91452795","14.43156081","","2","Pat:42:3626","Level 0",""
"at:42:3626:9","Zugang West","46.91359523","14.43162369","","2","Pat:42:3626","Level -1",""
"at:42:3627:0:2","Treibach-Althofen","46.86816666","14.46550814","","","Pat:42:3627","Level 0","2"
"at:42:3627:0:3","Treibach-Althofen","46.86816666","14.46558001","","","Pat:42:3627","Level 0","3"
"at:42:3627:1","Bus","46.86858428","14.46443016","","","Pat:42:3627","Level 0",""
"at:42:3627:10","B+R Ost","46.86886679","14.46592137","","3","Pat:42:3627","Level 0",""
"at:42:3627:11","K+R","46.86838775","14.46508593","","3","Pat:42:3627","Level 0",""
"at:42:3627:12","Zugang West","46.86882995","14.46502305","","2","Pat:42:3627","Level 0",""
"at:42:3627:13","Zugang Ost","46.86910631","14.46640646","","2","Pat:42:3627","Level 0",""
"at:42:3627:14","Unterführung","46.86884837","14.46562492","","3","Pat:42:3627","Level -1",""
"at:42:3627:7","Bahnbereich 1","46.86859043","14.46535543","","","Pat:42:3627","Level 0",""
"at:42:3627:9","B+R West","46.86862113","14.46508593","","3","Pat:42:3627","Level 0",""
"at:42:3628:0:1","Kappel am Krappfeld Bahnhst","46.83742531","14.47582080","","","Pat:42:3628","Level 0","1"
"at:42:3628:0:2","Kappel am Krappfeld Bahnhst","46.83739459","14.47574893","","","Pat:42:3628","Level 0","2"
"at:42:3628:1","Bus","46.83710577","14.47495842","","","Pat:42:3628","Level 0",""
"at:42:3628:10","P+R","46.83762810","14.47538063","","3","Pat:42:3628","Level 0",""
"at:42:3628:11","B+R","46.83787390","14.47579385","","3","Pat:42:3628","Level 0",""
"at:42:3628:13","Zugang 2","46.83766497","14.47571300","","2","Pat:42:3628","Level 0",""
"at:42:3628:9","Zugang 1","46.83755436","14.47559622","","2","Pat:42:3628","Level 0",""
"at:42:3629:0:1","Passering Bahnhst","46.80670941","14.46992785","","","Pat:42:3629","Level 0","1"
"at:42:3629:0:2","Passering Bahnhst","46.80669711","14.46982005","","","Pat:42:3629","Level 0","2"
"at:42:3629:1","Bus","46.80686927","14.46925411","","","Pat:42:3629","Level 0",""
"at:42:3629:10","Zugang2","46.80670941","14.47012548","","2","Pat:42:3629","Level 0",""
"at:42:3629:11","P+R","46.80691232","14.46929005","","3","Pat:42:3629","Level 0",""
"at:42:3629:12","B+R","46.80659874","14.46989192","","3","Pat:42:3629","Level 0",""
"at:42:3629:14","Unterführung","46.80705988","14.46929903","","3","Pat:42:3629","Level -1",""
"at:42:3629:9","Zugang1","46.80668482","14.46972124","","2","Pat:42:3629","Level 0",""
"at:42:3631:0:1","Launsdorf-Hochosterwitz Bahnhof","46.76859904","14.45505175","","","Pat:42:3631","Level 0","1"
"at:42:3631:0:2","Launsdorf-Hochosterwitz Bahnhof","46.76890669","14.45567159","","","Pat:42:3631","Level 0","2"
"at:42:3631:1","Bus","46.76857443","14.45553684","","","Pat:42:3631","Level 0",""
"at:42:3631:10","B+R","46.76877748","14.45603091","","3","Pat:42:3631","Level 0",""
"at:42:3631:11","Zugang Nord","46.76928817","14.45584227","","2","Pat:42:3631","Level 0",""
"at:42:3631:12","Zugang Süd","46.76869749","14.45588718","","2","Pat:42:3631","Level 0",""
"at:42:3631:13","Unterführung","46.76899899","14.45599498","","3","Pat:42:3631","Level -1",""
"at:42:3631:9","P+R","46.76918973","14.45709991","","3","Pat:42:3631","Level 0",""
"at:42:3632:0:1","St. Georgen am Längsee Bahnhst","46.76182419","14.42317952","","","Pat:42:3632","Level 0","1"
"at:42:3632:0:2","St. Georgen am Längsee Bahnhst","46.76187957","14.42317054","","","Pat:42:3632","Level 0","2"
"at:42:3632:1","Bus","46.76211341","14.42298189","","","Pat:42:3632","Level 0",""
"at:42:3632:10","B+R Nord","46.76192265","14.42297291","","3","Pat:42:3632","Level 0",""
"at:42:3632:11","B+R Süd","46.76179957","14.42422157","","3","Pat:42:3632","Level 0",""
"at:42:3632:12","Zugang Nord","46.76194726","14.42287410","","2","Pat:42:3632","Level 0",""
"at:42:3632:13","Zugang Süd","46.76182419","14.42418564","","2","Pat:42:3632","Level 0",""
"at:42:3632:14","Unterführung","46.76201495","14.42442818","","3","Pat:42:3632","Level -1",""
"at:42:3632:9","P+R","46.76194726","14.42289206","","3","Pat:42:3632","Level 0",""
"at:42:3633:0:1","St. Veit an der Glan Bahnhof","46.77078946","14.36697194","","","Pat:42:3633","Level 0","1"
"at:42:3633:0:3","St. Veit an der Glan Bahnhof","46.77076485","14.36725041","","","Pat:42:3633","Level 0","3"
"at:42:3633:0:4","St. Veit an der Glan Bahnhof","46.77033416","14.36712465","","","Pat:42:3633","Level 0","4"
"at:42:3633:1","Bus","46.77037107","14.36606464","","","Pat:42:3633","Level 0",""
"at:42:3633:10","B+R west","46.77075870","14.36672041","","3","Pat:42:3633","Level 0",""
"at:42:3633:11","P+R Ost","46.77013727","14.36782534","","3","Pat:42:3633","Level 0",""
"at:42:3633:12","P+R west","46.77110940","14.36674736","","3","Pat:42:3633","Level 0",""
"at:42:3633:13","Zugang 1","46.77067871","14.36637905","","2","Pat:42:3633","Level 0",""
"at:42:3633:14","Zugang 2","46.77039568","14.36789720","","2","Pat:42:3633","Level 0",""
"at:42:3633:15","Eingang","46.77025417","14.36619040","","2","Pat:42:3633","Level 0",""
"at:42:3633:16","Unterführung","46.77047567","14.36750194","","3","Pat:42:3633","Level -1",""
"at:42:3633:9","B+R Ost","46.77039568","14.36785229","","3","Pat:42:3633","Level 0",""
"at:42:3636:0:1","Glandorf Bahnhst","46.75061088","14.38115633","","","Pat:42:3636","Level 1","1"
"at:42:3636:0:2","Glandorf Bahnhst","46.75061088","14.38124617","","","Pat:42:3636","Level 1","2"
"at:42:3636:1","Bus","46.75021696","14.38066226","","","Pat:42:3636","Level 0",""
"at:42:3636:10","Zugang Ost","46.74993998","14.38132701","","2","Pat:42:3636","Level 0",""
"at:42:3636:11","P+R","46.75047547","14.38133600","","3","Pat:42:3636","Level 0",""
"at:42:3636:12","B+R","46.75053702","14.38144380","","3","Pat:42:3636","Level 0",""
"at:42:3636:14","Treppe Ost","46.75033390","14.38130905","","2","Pat:42:3636","Level 0",""
"at:42:3636:9","Zugang West","46.74990305","14.38092277","","2","Pat:42:3636","Level 0",""
"at:42:3639:0:2","Maria Saal Bahnhof","46.68317728","14.33991468","","","Pat:42:3639","Level 0","2"
"at:42:3639:0:3","Maria Saal Bahnhof","46.68311566","14.33999553","","","Pat:42:3639","Level 0","3"
"at:42:3639:1","Bus","46.68285066","14.33880077","","","Pat:42:3639","Level 0",""
"at:42:3639:10","Zugang 1","46.68289380","14.33889060","","2","Pat:42:3639","Level 0",""
"at:42:3639:11","Zugang 2","46.68244391","14.33919603","","2","Pat:42:3639","Level 0",""
"at:42:3639:12","Unterführung","46.68255484","14.33906128","","3","Pat:42:3639","Level -1",""
"at:42:3639:13","P+R","46.68307252","14.33935772","","3","Pat:42:3639","Level 0",""
"at:42:3639:7","Bahnbereich 1","46.68284449","14.33917806","","","Pat:42:3639","Level 0",""
"at:42:3639:9","B+R","46.68295542","14.33905230","","3","Pat:42:3639","Level 0",""
"at:42:3640:0:2","Klagenfurt Annabichl Bahnhst","46.65001162","14.31519304","","","Pat:42:3640","Level 0","2"
"at:42:3640:0:4","Klagenfurt Annabichl Bahnhst","46.64999929","14.31511220","","","Pat:42:3640","Level 0","1"
"at:42:3640:1","Bus","46.65082559","14.31431269","","","Pat:42:3640","Level 0",""
"at:42:3640:10","Zugang Ost","46.65088109","14.31495948","","2","Pat:42:3640","Level 0",""
"at:42:3640:11","P+R","46.65094276","14.31461812","","3","Pat:42:3640","Level 0",""
"at:42:3640:12","B+R","46.65096125","14.31460914","","3","Pat:42:3640","Level 0",""
"at:42:3640:13","Zugang 3","46.65081943","14.31474389","","2","Pat:42:3640","Level -1",""
"at:42:3640:14","Zugang 4","46.65078859","14.31503135","","2","Pat:42:3640","Level -1",""
"at:42:3640:15","Unterführung","46.65083176","14.31486965","","3","Pat:42:3640","Level -1",""
"at:42:3640:9","Zugang West","46.65088726","14.31477982","","2","Pat:42:3640","Level 0",""
"at:42:3641:0:2","Klagenfurt Ostbahnhof g2","46.62132357","14.32208312","","","Pat:42:3641","Level 0","2"
"at:42:3641:0:4","Klagenfurt Ostbahnhof g1","46.62131740","14.32197532","","","Pat:42:3641","Level 0","1"
"at:42:3641:1","Bus","46.62160120","14.32122972","","","Pat:42:3641","Level 0",""
"at:42:3641:10","Unterführung","46.62205776","14.32184058","","3","Pat:42:3641","Level -1",""
"at:42:3641:11","P+R","46.62161354","14.32175973","","3","Pat:42:3641","Level 0",""
"at:42:3641:12","B+R","46.62211946","14.32174176","","3","Pat:42:3641","Level 0",""
"at:42:3641:9","Zugang","46.62198373","14.32173278","","2","Pat:42:3641","Level 0",""
"at:42:3642:0:2","Klagenfurt Hauptbahnhof","46.61580750","14.31366591","","","Pat:42:3642","Level 0","1"
"at:42:3642:0:4","Klagenfurt Hauptbahnhof","46.61557302","14.31370184","","","Pat:42:3642","Level 0","4"
"at:42:3642:0:6","Klagenfurt Hauptbahnhof","46.61573962","14.31368387","","","Pat:42:3642","Level 0","2"
"at:42:3642:0:7","Klagenfurt Hauptbahnhof","46.61563473","14.31370184","","","Pat:42:3642","Level 0","3"
"at:42:3642:0:9","Klagenfurt Hauptbahnhof B9","46.61649858","14.31191419","","","Pat:42:3642","Level 0","9"
"at:42:3642:1","Stadtbus","46.61616538","14.31271369","","","Pat:42:3642","Level 0",""
"at:42:3642:10","B+R Nord","46.61603580","14.31505830","","3","Pat:42:3642","Level 0",""
"at:42:3642:11","K+R Nord","46.61613453","14.31391744","","3","Pat:42:3642","Level 0",""
"at:42:3642:12","K+R Süd","46.61515343","14.31312692","","3","Pat:42:3642","Level 0",""
"at:42:3642:13","B+R Süd","46.61518428","14.31381862","","3","Pat:42:3642","Level 0",""
"at:42:3642:14","Überführung","46.61570260","14.31357608","","3","Pat:42:3642","Level 1",""
"at:42:3642:15","FernVerkehr Bus","46.61625794","14.31248013","","","Pat:42:3642","Level 0",""
"at:42:3642:2","Haupteingang","46.61612219","14.31354014","","2","Pat:42:3642","Level 0",""
"at:42:3642:3","Eingang Bf-Platz","46.61597410","14.31238132","","2","Pat:42:3642","Level 0",""
"at:42:3642:4","Eingang Süd","46.61516577","14.31327963","","2","Pat:42:3642","Level 0",""
"at:42:3642:5","z-ost","46.61606666","14.31515711","","2","Pat:42:3642","Level 0",""
"at:42:3643:0:1","Klagenfurt West Bahnhst","46.62292152","14.26672893","","","Pat:42:3643","Level 1","1"
"at:42:3643:0:2","Klagenfurt West Bahnhst","46.62298321","14.26673792","","","Pat:42:3643","Level 1","2"
"at:42:3643:1","Bus","46.62275494","14.26697148","","","Pat:42:3643","Level 0",""
"at:42:3643:10","P+R","46.62271175","14.26661215","","3","Pat:42:3643","Level 0",""
"at:42:3643:11","Zugang Nord","46.62300789","14.26892981","","2","Pat:42:3643","Level 0",""
"at:42:3643:12","Zugang Süd","46.62268090","14.26722301","","2","Pat:42:3643","Level 0",""
"at:42:3643:2","Unterführung","46.62297704","14.26636961","","3","Pat:42:3643","Level -1",""
"at:42:3643:9","B+R","46.62276728","14.26746555","","3","Pat:42:3643","Level 0",""
"at:42:3645:0:1","Klagenfurt Lend Bahnhst","46.62139760","14.28433591","","","Pat:42:3645","Level 0","1"
"at:42:3645:0:2","Klagenfurt Lend Bahnhst","46.62149015","14.28438083","","","Pat:42:3645","Level 0","2"
"at:42:3645:10","P+R","46.62132974","14.28357235","","3","Pat:42:3645","Level 0",""
"at:42:3645:12","Zugang 2","46.62153951","14.28360828","","2","Pat:42:3645","Level 0",""
"at:42:3645:13","Zugang 1","46.62181098","14.28319505","","2","Pat:42:3645","Level -1",""
"at:42:3645:14","Zugang 3","46.62158887","14.28326692","","2","Pat:42:3645","Level -1",""
"at:42:3645:3","Bus","46.62103358","14.28297047","","","Pat:42:3645","Level 0",""
"at:42:3645:7","Unterführung","46.62166290","14.28323099","","3","Pat:42:3645","Level -1",""
"at:42:3645:9","B+R","46.62143462","14.28348251","","3","Pat:42:3645","Level 0",""
"at:42:3646:0:2","Krumpendorf/Wörthersee Bahnhof","46.62622215","14.22113045","","","Pat:42:3646","Level 0","2"
"at:42:3646:0:4","Krumpendorf/Wörthersee Bahnhof","46.62625300","14.22097774","","","Pat:42:3646","Level 0","1"
"at:42:3646:1","Bus B83","46.62712902","14.22252284","","","Pat:42:3646","Level 0",""
"at:42:3646:10","B+R Nord","46.62653678","14.22158859","","3","Pat:42:3646","Level 0",""
"at:42:3646:11","B+R Süd","46.62609877","14.22156164","","3","Pat:42:3646","Level 0",""
"at:42:3646:12","P+R Nord","46.62653678","14.22124723","","3","Pat:42:3646","Level 0",""
"at:42:3646:13","P+R Süd","46.62614812","14.22233419","","3","Pat:42:3646","Level 0",""
"at:42:3646:14","Zugang Nord","46.62664783","14.22153469","","2","Pat:42:3646","Level 0",""
"at:42:3646:15","Zugang Süd","46.62600006","14.22166944","","2","Pat:42:3646","Level 0",""
"at:42:3646:16","Unterführung","46.62624066","14.22154368","","3","Pat:42:3646","Level -1",""
"at:42:3646:2","Bus Vorplatz","46.62670335","14.22173232","","","Pat:42:3646","Level 0",""
"at:42:3647:0:1","Pritschitz Bahnhst","46.62780762","14.17120209","","","","Level 0","1"
"at:42:3647:0:2","Pritschitz Bahnhst","46.62799886","14.17081581","","","","Level 0","2"
"at:42:3648:0:1","Pörtschach Bahnhof","46.63623388","14.14580671","","","Pat:42:3648","Level 0","1"
"at:42:3648:0:2","Pörtschach Bahnhof","46.63628939","14.14583366","","","Pat:42:3648","Level 0","2"
"at:42:3648:1","Bus","46.63591930","14.14648943","","","Pat:42:3648","Level 0",""
"at:42:3648:10","B+R Süd","46.63595631","14.14669605","","3","Pat:42:3648","Level 0",""
"at:42:3648:11","P+R Nord","46.63641892","14.14612112","","3","Pat:42:3648","Level 0",""
"at:42:3648:12","Zugang Nord","46.63644976","14.14599536","","2","Pat:42:3648","Level 0",""
"at:42:3648:13","Zugang Süd","46.63591930","14.14600434","","2","Pat:42:3648","Level 0",""
"at:42:3648:14","Unterführung","46.63630173","14.14594146","","3","Pat:42:3648","Level -1",""
"at:42:3648:15","P+R Süd","46.63612285","14.14552824","","3","Pat:42:3648","Level 0",""
"at:42:3648:9","B+R Nord","46.63637574","14.14616604","","3","Pat:42:3648","Level 0",""
"at:42:3649:0:1","Töschling Bahnhst","46.63317442","14.11150904","","","Pat:42:3649","Level 0","1"
"at:42:3649:0:2","Töschling Bahnhst","46.63322377","14.11150904","","","Pat:42:3649","Level 0","2"
"at:42:3649:1","Bus (B83)","46.63438959","14.11148209","","","Pat:42:3649","Level 0",""
"at:42:3649:10","Zugang Südwest","46.63308806","14.11028733","","2","Pat:42:3649","Level -1",""
"at:42:3649:11","P+R","46.63331629","14.11041309","","3","Pat:42:3649","Level 0",""
"at:42:3649:12","B+R","46.63332863","14.11049394","","3","Pat:42:3649","Level 0",""
"at:42:3649:13","Zugang Nordwest","46.63321143","14.11029631","","2","Pat:42:3649","Level -1",""
"at:42:3649:14","Unterführung","46.63314358","14.11026936","","3","Pat:42:3649","Level -1",""
"at:42:3649:9","Zugang Nord","46.63327928","14.11050292","","2","Pat:42:3649","Level 0",""
"at:42:3650:0:1","Velden/Wörthersee Bahnhof","46.61998471","14.04482709","","","Pat:42:3650","Level 0","1"
"at:42:3650:0:2","Velden/Wörthersee Bahnhof","46.61987982","14.04409047","","","Pat:42:3650","Level 0","2"
"at:42:3650:0:3","Velden/Wörthersee Bahnhof","46.61993535","14.04406352","","","Pat:42:3650","Level 0","3"
"at:42:3650:1","Bus","46.61975642","14.04462946","","","Pat:42:3650","Level 0",""
"at:42:3650:10","B+R","46.61999088","14.04523133","","3","Pat:42:3650","Level 0",""
"at:42:3650:11","P+R1","46.61959600","14.04430607","","3","Pat:42:3650","Level 0",""
"at:42:3650:12","P+R2","46.61941090","14.04269809","","3","Pat:42:3650","Level 0",""
"at:42:3650:13","Unterführung","46.61996620","14.04464743","","3","Pat:42:3650","Level -1",""
"at:42:3650:14","Zungang 2","46.61939239","14.04283283","","2","Pat:42:3650","Level 0",""
"at:42:3650:9","Zugang","46.61974408","14.04474624","","2","Pat:42:3650","Level 0",""
"at:42:3651:0:1","Lind-Rosegg Bahnhst","46.60622400","14.00096236","","","Pat:42:3651","Level 0","1"
"at:42:3651:0:2","Lind-Rosegg Bahnhst","46.60627955","14.00091744","","","Pat:42:3651","Level 0","2"
"at:42:3651:1","Bus","46.60573645","14.00061201","","","Pat:42:3651","Level 0",""
"at:42:3651:10","Zugang Süd","46.60584137","14.00013591","","2","Pat:42:3651","Level 0",""
"at:42:3651:11","P+R","46.60571794","14.00039642","","3","Pat:42:3651","Level 0",""
"at:42:3651:12","B+R","46.60579817","14.00016286","","3","Pat:42:3651","Level 0",""
"at:42:3651:14","Zugang 3","46.60575497","13.99995624","","2","Pat:42:3651","Level -1",""
"at:42:3651:15","Unterführung","46.60580434","13.99988438","","3","Pat:42:3651","Level -1",""
"at:42:3651:9","Zugang Nord","46.60584754","13.99987540","","2","Pat:42:3651","Level -1",""
"at:42:3652:0:2","Föderlach Bahnhof","46.60213214","13.95905595","","","Pat:42:3652","Level 0","2"
"at:42:3652:1","Bus Dueler Straße","46.60181737","13.95734915","","","Pat:42:3652","Level 0",""
"at:42:3652:10","P+R","46.60186057","13.96001715","","3","Pat:42:3652","Level 0",""
"at:42:3652:11","B+R","46.60185440","13.95938833","","3","Pat:42:3652","Level 0",""
"at:42:3652:12","Unterführung","46.60203956","13.95920866","","3","Pat:42:3652","Level -1",""
"at:42:3652:2","Bus Landesstraße","46.60178651","13.95963087","","","Pat:42:3652","Level 0",""
"at:42:3652:9","Zugang","46.60177417","13.95931646","","2","Pat:42:3652","Level 0",""
"at:42:3653:0:1","Villach Seebach Bahnhst","46.62104592","13.87331176","","","Pat:42:3653","Level 0","1"
"at:42:3653:0:2","Villach Seebach Bahnhst","46.62111996","13.87333870","","","Pat:42:3653","Level 0","2"
"at:42:3653:1","Bus","46.62060787","13.87474008","","","Pat:42:3653","Level 0",""
"at:42:3653:10","B+R S","46.62062638","13.87458736","","3","Pat:42:3653","Level 0",""
"at:42:3653:11","P+R","46.62105826","13.87448855","","3","Pat:42:3653","Level 0",""
"at:42:3653:12","Zugang Nord","46.62098423","13.87490177","","2","Pat:42:3653","Level 0",""
"at:42:3653:13","Zugang Süd","46.62058936","13.87458736","","2","Pat:42:3653","Level 0",""
"at:42:3653:14","Unterführung","46.62076828","13.87464126","","3","Pat:42:3653","Level -1",""
"at:42:3653:9","B+R N","46.62097189","13.87480296","","3","Pat:42:3653","Level 0",""
